player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Blake Griffin,griffbl01,2021,3072,1504,.1773247127616593,2.039815683308169,2.217140396069828,1.189132483513841,.9191690370528075,2.108301520566649,.3836282570077429,1.917902333228537,2.30153059023628,3.883278617266928,2.797287203784541,1.085991413482387,.4226904217005972,1.886146417400709,2.308836839101306,-.4493806924545926
Kyle Guy,guyky01,2021,514,235,-1.225428706965896,-3.37648339538825,-4.601912102354146,-1.767278373232906,-1.807085474312979,-3.574363847545885,-1.405697968895111,-3.19394999775279,-4.5996479666479,-.2223357800353608,-.2223357800353608,0,-.1884785184367953,-4.90465246996306,-5.093130988399856,.2588697656684409
Rui Hachimura,hachiru01,2021,4324,1970,-2.457705503280455,-1.175413007250634,-3.633118510531089,-1.81606929552246,-.160651532579778,-1.976720828102238,-2.47249451815405,-1.016642407758934,-3.489136925912984,-.7359189943878734,-.8357420412172186,.0998230468293451,-2.337133219851604,-.7668388081681693,-3.103972028019773,-.1255963361859739
Ashton Hagans,haganas01,2021,10,4,-15.34897632749833,-2.959020897805302,-18.30799722530363,-28.11201698105018,13.31285986960327,-14.79915711144691,-18.9149964923452,.2633669968684464,-18.65162949547675,-.0343349443100744,-.0343349443100744,0,-15.69718202048624,-7.847226068844573,-23.54440808933082,5.858741137311587
Tyrese Haliburton,halibty01,2021,3722,1746,2.384752995026276,-2.86813737783907,-.4833843828127935,-2.372583507223299,-.4385020622970301,-2.811085569520329,1.537874932911238,-2.485465990868479,-.9475910579572416,1.605072584279603,1.605072584279603,0,1.110800705274963,-1.814566792658795,-.7037660873838312,-.0333243533209414
Donta Hall,halldo01,2021,384,179,.7691285795893053,1.589148741267512,2.358277320856817,-3.622352599080919,4.847236416473011,1.224883817392092,-.018792619453829,2.453669908261408,2.434877288807578,.475545779530285,.475545779530285,0,.5328508420377245,1.355273873355686,1.888124715393411,.4334744900353837
Josh Hall,halljo01,2021,735,336,-7.240601330536774,-4.107880361517611,-11.34848169205438,-3.67390471557082,-1.397899014747557,-5.071803730318377,-6.79909885139891,-3.736091066687564,-10.53518991808648,-1.339817725273982,-1.339817725273982,0,-7.008527782574863,-5.116965452566133,-12.125493235141,.3952830741779084
R.J. Hampton,hamptrj01,2021,1886,888,-1.981098628028648,-4.23461501033024,-6.215713638358888,-2.854430542702376,-4.550708846788688,-7.405139389491064,-2.206305009523814,-4.531876675380014,-6.738181684903828,-1.800631062236003,-1.800631062236003,0,-2.057814801940356,-4.312324598534884,-6.37013940047524,.2881525517823302
Tim Hardaway Jr.,hardati02,2021,4591,2247,1.902967718647499,.5756592842579008,2.478627002905399,.259512802316834,-1.609465410188039,-1.349952607871205,1.629479139463259,.1560163983605562,1.785495537823815,5.227056374524663,4.263848055444066,.9632083190805972,2.168018819267373,-.216859720474797,1.951159098792577,-.4060472459950106
James Harden,hardeja01,2021,3977,1931,7.476867174785487,-1.055635400524772,6.421231774260714,4.247274728007622,-3.132712576402032,1.114562151605591,7.187046728614242,-1.552804983765113,5.634241744849129,8.326338836194257,6.232685052311107,2.09365378388315,6.728670001714363,-1.457082784798939,5.271587216915424,-.2856521898397929
Maurice Harkless,harklma01,2021,1652,772,-3.109514606453534,-1.327638369292361,-4.437152975745895,-1.074756625099407,.5392685944158859,-.5354880306835215,-2.86373964124388,-.9688730364383725,-3.832612677682253,-.4214963220613077,-.4214963220613077,0,-2.957120680211402,-.772147219707248,-3.729267899918649,.1613890150360343
Jared Harper,harpeja01,2021,40,16,-13.85737797110386,.3818812375654321,-13.47549673353843,-14.46346425073573,8.805118025867294,-5.658346224868437,-14.85444933948365,2.116244358807453,-12.7382049806762,-.0857919747972653,-.0857919747972653,0,-11.68324060313584,-3.63380644000291,-15.31704704313875,5.271080568390863
Montrezl Harrell,harremo01,2021,3365,1619,1.923845592099578,2.439357677671468,4.363203269771046,-1.490357366629379,-.2004414896405246,-1.690798856269904,1.356164572932475,1.957935310880873,3.314099883813348,4.992221162679108,4.954514183576492,.0377069791026161,.3816405797967725,2.36374967528524,2.745390255082013,-.3282077772166784
Gary Harris,harriga01,2021,2225,1080,-1.99112856376609,-.619777679259227,-2.610906243025317,-1.807241842126441,-.7469120616347739,-2.554153903761215,-2.048546760495582,-.6725988707287264,-2.721145631224309,.031009393681621,.031009393681621,0,-2.700084937653053,-.8253679681297426,-3.525452905782795,-.2996666141589326
Jalen Harris,harrija01,2021,369,172,2.033311515086861,-2.271259365095714,-.2379478500088528,1.032217444596535,3.186725481401115,4.21894292599765,1.976087405430795,-1.242319685392479,.7337677200383159,.3102427839932144,.3102427839932144,0,.9998991327897833,-2.114951050855,-1.115051918065217,1.495189566099227
Joe Harris,harrijo01,2021,5430,2575,1.024523656072075,-.2379461689685429,.7865774871035314,3.041813321437033,1.415409358057867,4.4572226794949,1.451215348803284,.0983568729830099,1.549572221786294,5.637595479747341,5.487447009599648,.1501484701476931,1.847993399378412,-.0001062854355198,1.847887113942892,.2205704649498262
Shaquille Harrison,harrish01,2021,803,373,-4.751845257951726,.9287046666017084,-3.823140591350018,-7.929569557728713,2.568799550748597,-5.360770006980117,-5.75047755250307,1.30624433212341,-4.44423322037966,-.3088041861281789,-.3395312711976321,.0307270850694532,-4.830572887557745,1.431301272800229,-3.399271614757516,-.6473486943585984
